Time(s),HeartRate(1/min),OxygenSaturation,MeanArterialPressure(mmHg),CardiacOutput(mL/min)
46.04,72.012981,0.973973,95.328173,5789.159770
46.06,72.012981,0.973970,95.328173,5789.159770
46.08,72.012981,0.973967,95.328173,5789.159770
46.10,72.012981,0.973965,95.328173,5789.159770
46.12,72.012981,0.973963,95.328173,5789.159770
46.14,72.012981,0.973962,95.328173,5789.159770
46.16,72.012981,0.973961,95.328173,5789.159770
46.18,72.012981,0.973961,95.328173,5789.159770
46.20,72.012981,0.973961,95.328173,5789.159770
46.22,72.012981,0.973961,95.328173,5789.159770
46.24,72.012981,0.973961,95.328173,5789.159770
46.26,72.012981,0.973961,95.328173,5789.159770
46.28,72.012981,0.973961,95.328173,5789.159770
46.30,72.012981,0.973961,95.328173,5789.159770
46.32,72.012981,0.973961,95.328173,5789.159770
46.34,72.012981,0.973961,95.328173,5789.159770
46.36,72.012981,0.973961,95.328173,5789.159770
46.38,72.012981,0.973961,95.328173,5789.159770
46.40,72.012981,0.973961,95.328173,5789.159770
46.42,72.012981,0.973961,95.328173,5789.159770
46.44,72.012981,0.973961,95.328173,5789.159770
46.46,72.012981,0.973961,95.328173,5789.159770
46.48,72.012981,0.973961,95.328173,5789.159770
46.50,72.012981,0.973961,95.328173,5789.159770
46.52,72.012981,0.973961,95.328173,5789.159770
46.54,72.012981,0.973961,95.328173,5789.159770
46.56,72.012981,0.973961,95.328173,5789.159770
46.58,72.012981,0.973961,95.328173,5789.159770
46.60,72.012235,0.973961,95.330738,5789.115290
46.62,72.012235,0.973961,95.330738,5789.115290
46.64,72.012235,0.973961,95.330738,5789.115290
46.66,72.012235,0.973961,95.330738,5789.115290
46.68,72.012235,0.973961,95.330738,5789.115290
46.70,72.012235,0.973958,95.330738,5789.115290
46.72,72.012235,0.973955,95.330738,5789.115290
46.74,72.012235,0.973951,95.330738,5789.115290
46.76,72.012235,0.973948,95.330738,5789.115290
46.78,72.012235,0.973944,95.330738,5789.115290
46.80,72.012235,0.973941,95.330738,5789.115290
46.82,72.012235,0.973939,95.330738,5789.115290
46.84,72.012235,0.973937,95.330738,5789.115290
46.86,72.012235,0.973935,95.330738,5789.115290
46.88,72.012235,0.973934,95.330738,5789.115290
46.90,72.012235,0.973932,95.330738,5789.115290
46.92,72.012235,0.973931,95.330738,5789.115290
46.94,72.012235,0.973930,95.330738,5789.115290
46.96,72.012235,0.973930,95.330738,5789.115290
46.98,72.012235,0.973929,95.330738,5789.115290
47.00,72.012235,0.973929,95.330738,5789.115290
47.02,72.012235,0.973929,95.330738,5789.115290
47.04,72.012235,0.973929,95.330738,5789.115290
47.06,72.012235,0.973929,95.330738,5789.115290
47.08,72.012235,0.973929,95.330738,5789.115290
47.10,72.012235,0.973929,95.330738,5789.115290
47.12,72.012235,0.973929,95.330738,5789.115290
47.14,72.012235,0.973929,95.330738,5789.115290
47.16,72.012235,0.973929,95.330738,5789.115290
47.18,72.012235,0.973929,95.330738,5789.115290
47.20,72.012235,0.973929,95.330738,5789.115290
47.22,72.012235,0.973929,95.330738,5789.115290
47.24,72.012235,0.973929,95.330738,5789.115290
47.26,72.012235,0.973929,95.330738,5789.115290
47.28,72.012235,0.973929,95.330738,5789.115290
47.30,72.012235,0.973929,95.330738,5789.115290
47.32,72.012235,0.973929,95.330738,5789.115290
47.34,72.012235,0.973929,95.330738,5789.115290
47.36,72.012235,0.973929,95.330738,5789.115290
47.38,72.012235,0.973929,95.330738,5789.115290
47.40,72.012235,0.973929,95.330738,5789.115290
47.42,72.012235,0.973929,95.330738,5789.115290
47.44,72.011428,0.973929,95.331880,5789.102819
47.46,72.011428,0.973929,95.331880,5789.102819
47.48,72.011428,0.973929,95.331880,5789.102819
47.50,72.011428,0.973929,95.331880,5789.102819
47.52,72.011428,0.973929,95.331880,5789.102819
47.54,72.011428,0.973931,95.331880,5789.102819
47.56,72.011428,0.973935,95.331880,5789.102819
47.58,72.011428,0.973940,95.331880,5789.102819
47.60,72.011428,0.973944,95.331880,5789.102819
47.62,72.011428,0.973948,95.331880,5789.102819
47.64,72.011428,0.973952,95.331880,5789.102819
47.66,72.011428,0.973955,95.331880,5789.102819
47.68,72.011428,0.973957,95.331880,5789.102819
47.70,72.011428,0.973959,95.331880,5789.102819
47.72,72.011428,0.973961,95.331880,5789.102819
47.74,72.011428,0.973962,95.331880,5789.102819
47.76,72.011428,0.973963,95.331880,5789.102819
47.78,72.011428,0.973964,95.331880,5789.102819
47.80,72.011428,0.973965,95.331880,5789.102819
47.82,72.011428,0.973966,95.331880,5789.102819
47.84,72.011428,0.973966,95.331880,5789.102819
47.86,72.011428,0.973966,95.331880,5789.102819
47.88,72.011428,0.973966,95.331880,5789.102819
47.90,72.011428,0.973966,95.331880,5789.102819
47.92,72.011428,0.973966,95.331880,5789.102819
47.94,72.011428,0.973966,95.331880,5789.102819
47.96,72.011428,0.973966,95.331880,5789.102819
47.98,72.011428,0.973966,95.331880,5789.102819
48.00,72.011428,0.973966,95.331880,5789.102819
48.02,72.011428,0.973966,95.331880,5789.102819
48.04,72.011428,0.973966,95.331880,5789.102819
48.06,72.011428,0.973966,95.331880,5789.102819
48.08,72.011428,0.973966,95.331880,5789.102819
48.10,72.011428,0.973966,95.331880,5789.102819
48.12,72.011428,0.973966,95.331880,5789.102819
48.14,72.011428,0.973966,95.331880,5789.102819
48.16,72.011428,0.973966,95.331880,5789.102819
48.18,72.011428,0.973966,95.331880,5789.102819
48.20,72.011428,0.973966,95.331880,5789.102819
48.22,72.011428,0.973966,95.331880,5789.102819
48.24,72.011428,0.973966,95.331880,5789.102819
48.26,72.011428,0.973966,95.331880,5789.102819
48.28,72.010489,0.973966,95.332027,5789.075883
48.30,72.010489,0.973966,95.332027,5789.075883
48.32,72.010489,0.973966,95.332027,5789.075883
48.34,72.010489,0.973966,95.332027,5789.075883
48.36,72.010489,0.973966,95.332027,5789.075883
48.38,72.010489,0.973971,95.332027,5789.075883
48.40,72.010489,0.973978,95.332027,5789.075883
48.42,72.010489,0.973985,95.332027,5789.075883
48.44,72.010489,0.973993,95.332027,5789.075883
48.46,72.010489,0.974000,95.332027,5789.075883
48.48,72.010489,0.974005,95.332027,5789.075883
48.50,72.010489,0.974010,95.332027,5789.075883
48.52,72.010489,0.974015,95.332027,5789.075883
48.54,72.010489,0.974018,95.332027,5789.075883
48.56,72.010489,0.974021,95.332027,5789.075883
48.58,72.010489,0.974023,95.332027,5789.075883
48.60,72.010489,0.974025,95.332027,5789.075883
48.62,72.010489,0.974027,95.332027,5789.075883
48.64,72.010489,0.974029,95.332027,5789.075883
48.66,72.010489,0.974030,95.332027,5789.075883
48.68,72.010489,0.974030,95.332027,5789.075883
48.70,72.010489,0.974030,95.332027,5789.075883
48.72,72.010489,0.974030,95.332027,5789.075883
48.74,72.010489,0.974030,95.332027,5789.075883
48.76,72.010489,0.974030,95.332027,5789.075883
48.78,72.010489,0.974030,95.332027,5789.075883
48.80,72.010489,0.974030,95.332027,5789.075883
48.82,72.010489,0.974030,95.332027,5789.075883
48.84,72.010489,0.974030,95.332027,5789.075883
48.86,72.010489,0.974030,95.332027,5789.075883
48.88,72.010489,0.974030,95.332027,5789.075883
48.90,72.010489,0.974030,95.332027,5789.075883
48.92,72.010489,0.974030,95.332027,5789.075883
48.94,72.010489,0.974030,95.332027,5789.075883
48.96,72.010489,0.974030,95.332027,5789.075883
48.98,72.010489,0.974030,95.332027,5789.075883
49.00,72.010489,0.974030,95.332027,5789.075883
49.02,72.010489,0.974030,95.332027,5789.075883
49.04,72.010489,0.974030,95.332027,5789.075883
49.06,72.010489,0.974030,95.332027,5789.075883
49.08,72.010489,0.974030,95.332027,5789.075883
49.10,72.010489,0.974030,95.332027,5789.075883
49.12,72.009405,0.974030,95.326536,5788.269034
49.14,72.009405,0.974030,95.326536,5788.269034
49.16,72.009405,0.974030,95.326536,5788.269034
49.18,72.009405,0.974030,95.326536,5788.269034
49.20,72.009405,0.974030,95.326536,5788.269034
49.22,72.009405,0.974033,95.326536,5788.269034
49.24,72.009405,0.974037,95.326536,5788.269034
49.26,72.009405,0.974042,95.326536,5788.269034
49.28,72.009405,0.974046,95.326536,5788.269034
49.30,72.009405,0.974050,95.326536,5788.269034
49.32,72.009405,0.974053,95.326536,5788.269034
49.34,72.009405,0.974056,95.326536,5788.269034
49.36,72.009405,0.974059,95.326536,5788.269034
49.38,72.009405,0.974061,95.326536,5788.269034
49.40,72.009405,0.974063,95.326536,5788.269034
49.42,72.009405,0.974064,95.326536,5788.269034
49.44,72.009405,0.974065,95.326536,5788.269034
49.46,72.009405,0.974066,95.326536,5788.269034
49.48,72.009405,0.974067,95.326536,5788.269034
49.50,72.009405,0.974068,95.326536,5788.269034
49.52,72.009405,0.974068,95.326536,5788.269034
49.54,72.009405,0.974068,95.326536,5788.269034
49.56,72.009405,0.974068,95.326536,5788.269034
49.58,72.009405,0.974068,95.326536,5788.269034
49.60,72.009405,0.974068,95.326536,5788.269034
49.62,72.009405,0.974068,95.326536,5788.269034
49.64,72.009405,0.974068,95.326536,5788.269034
49.66,72.009405,0.974068,95.326536,5788.269034
49.68,72.009405,0.974068,95.326536,5788.269034
49.70,72.009405,0.974068,95.326536,5788.269034
49.72,72.009405,0.974068,95.326536,5788.269034
49.74,72.009405,0.974068,95.326536,5788.269034
49.76,72.009405,0.974068,95.326536,5788.269034
49.78,72.009405,0.974068,95.326536,5788.269034
49.80,72.009405,0.974068,95.326536,5788.269034
49.82,72.009405,0.974068,95.326536,5788.269034
49.84,72.009405,0.974068,95.326536,5788.269034
49.86,72.009405,0.974068,95.326536,5788.269034
49.88,72.009405,0.974068,95.326536,5788.269034
49.90,72.009405,0.974068,95.326536,5788.269034
49.92,72.009405,0.974068,95.326536,5788.269034
49.94,72.009405,0.974068,95.326536,5788.269034
49.96,72.008366,0.974068,95.324387,5788.376026
49.98,72.008366,0.974068,95.324387,5788.376026
50.00,72.008366,0.974068,95.324387,5788.376026
50.02,72.008366,0.974068,95.324387,5788.376026
50.04,72.008366,0.974068,95.324387,5788.376026
50.06,72.008366,0.974066,95.324387,5788.376026
50.08,72.008366,0.974063,95.324387,5788.376026
50.10,72.008366,0.974059,95.324387,5788.376026
50.12,72.008366,0.974056,95.324387,5788.376026
50.14,72.008366,0.974053,95.324387,5788.376026
50.16,72.008366,0.974050,95.324387,5788.376026
50.18,72.008366,0.974048,95.324387,5788.376026
50.20,72.008366,0.974046,95.324387,5788.376026
50.22,72.008366,0.974044,95.324387,5788.376026
50.24,72.008366,0.974043,95.324387,5788.376026
50.26,72.008366,0.974042,95.324387,5788.376026
50.28,72.008366,0.974041,95.324387,5788.376026
50.30,72.008366,0.974040,95.324387,5788.376026
50.32,72.008366,0.974039,95.324387,5788.376026
50.34,72.008366,0.974039,95.324387,5788.376026
50.36,72.008366,0.974038,95.324387,5788.376026
50.38,72.008366,0.974038,95.324387,5788.376026
50.40,72.008366,0.974038,95.324387,5788.376026
50.42,72.008366,0.974038,95.324387,5788.376026
50.44,72.008366,0.974038,95.324387,5788.376026
50.46,72.008366,0.974038,95.324387,5788.376026
50.48,72.008366,0.974038,95.324387,5788.376026
50.50,72.008366,0.974038,95.324387,5788.376026
50.52,72.008366,0.974038,95.324387,5788.376026
50.54,72.008366,0.974038,95.324387,5788.376026
50.56,72.008366,0.974038,95.324387,5788.376026
50.58,72.008366,0.974038,95.324387,5788.376026
50.60,72.008366,0.974038,95.324387,5788.376026
50.62,72.008366,0.974038,95.324387,5788.376026
50.64,72.008366,0.974038,95.324387,5788.376026
50.66,72.008366,0.974038,95.324387,5788.376026
50.68,72.008366,0.974038,95.324387,5788.376026
50.70,72.008366,0.974038,95.324387,5788.376026
50.72,72.008366,0.974038,95.324387,5788.376026
50.74,72.008366,0.974038,95.324387,5788.376026
50.76,72.008366,0.974038,95.324387,5788.376026
50.78,72.008366,0.974038,95.324387,5788.376026
50.80,72.007475,0.974038,95.328762,5789.074835
50.82,72.007475,0.974038,95.328762,5789.074835
50.84,72.007475,0.974038,95.328762,5789.074835
50.86,72.007475,0.974038,95.328762,5789.074835
50.88,72.007475,0.974038,95.328762,5789.074835
50.90,72.007475,0.974033,95.328762,5789.074835
50.92,72.007475,0.974024,95.328762,5789.074835
50.94,72.007475,0.974014,95.328762,5789.074835
50.96,72.007475,0.974005,95.328762,5789.074835
50.98,72.007475,0.973996,95.328762,5789.074835
51.00,72.007475,0.973988,95.328762,5789.074835
51.02,72.007475,0.973982,95.328762,5789.074835
51.04,72.007475,0.973977,95.328762,5789.074835
51.06,72.007475,0.973972,95.328762,5789.074835
51.08,72.007475,0.973969,95.328762,5789.074835
51.10,72.007475,0.973965,95.328762,5789.074835
51.12,72.007475,0.973963,95.328762,5789.074835
51.14,72.007475,0.973961,95.328762,5789.074835
51.16,72.007475,0.973959,95.328762,5789.074835
51.18,72.007475,0.973957,95.328762,5789.074835
51.20,72.007475,0.973957,95.328762,5789.074835
51.22,72.007475,0.973957,95.328762,5789.074835
51.24,72.007475,0.973957,95.328762,5789.074835
51.26,72.007475,0.973957,95.328762,5789.074835
51.28,72.007475,0.973957,95.328762,5789.074835
51.30,72.007475,0.973957,95.328762,5789.074835
51.32,72.007475,0.973957,95.328762,5789.074835
51.34,72.007475,0.973957,95.328762,5789.074835
51.36,72.007475,0.973957,95.328762,5789.074835
51.38,72.007475,0.973957,95.328762,5789.074835
51.40,72.007475,0.973957,95.328762,5789.074835
51.42,72.007475,0.973956,95.328762,5789.074835
51.44,72.007475,0.973956,95.328762,5789.074835
51.46,72.007475,0.973956,95.328762,5789.074835
51.48,72.007475,0.973956,95.328762,5789.074835
51.50,72.007475,0.973956,95.328762,5789.074835
51.52,72.007475,0.973956,95.328762,5789.074835
51.54,72.007475,0.973956,95.328762,5789.074835
51.56,72.007475,0.973956,95.328762,5789.074835
51.58,72.007475,0.973956,95.328762,5789.074835
51.60,72.007475,0.973956,95.328762,5789.074835
51.62,72.007475,0.973956,95.328762,5789.074835
51.64,72.006629,0.973956,95.331220,5788.989296
51.66,72.006629,0.973956,95.331220,5788.989296
51.68,72.006629,0.973956,95.331220,5788.989296
51.70,72.006629,0.973956,95.331220,5788.989296
51.72,72.006629,0.973956,95.331220,5788.989296
51.74,72.006629,0.973955,95.331220,5788.989296
51.76,72.006629,0.973952,95.331220,5788.989296
51.78,72.006629,0.973949,95.331220,5788.989296
51.80,72.006629,0.973945,95.331220,5788.989296
51.82,72.006629,0.973943,95.331220,5788.989296
51.84,72.006629,0.973940,95.331220,5788.989296
51.86,72.006629,0.973938,95.331220,5788.989296
51.88,72.006629,0.973936,95.331220,5788.989296
51.90,72.006629,0.973935,95.331220,5788.989296
51.92,72.006629,0.973934,95.331220,5788.989296
51.94,72.006629,0.973933,95.331220,5788.989296
51.96,72.006629,0.973932,95.331220,5788.989296
51.98,72.006629,0.973931,95.331220,5788.989296
52.00,72.006629,0.973931,95.331220,5788.989296
52.02,72.006629,0.973930,95.331220,5788.989296
52.04,72.006629,0.973930,95.331220,5788.989296
52.06,72.006629,0.973930,95.331220,5788.989296
52.08,72.006629,0.973930,95.331220,5788.989296
52.10,72.006629,0.973930,95.331220,5788.989296
52.12,72.006629,0.973930,95.331220,5788.989296
52.14,72.006629,0.973930,95.331220,5788.989296
52.16,72.006629,0.973930,95.331220,5788.989296
52.18,72.006629,0.973930,95.331220,5788.989296
52.20,72.006629,0.973930,95.331220,5788.989296
52.22,72.006629,0.973930,95.331220,5788.989296
52.24,72.006629,0.973930,95.331220,5788.989296
52.26,72.006629,0.973930,95.331220,5788.989296
52.28,72.006629,0.973930,95.331220,5788.989296
52.30,72.006629,0.973930,95.331220,5788.989296
52.32,72.006629,0.973930,95.331220,5788.989296
52.34,72.006629,0.973930,95.331220,5788.989296
52.36,72.006629,0.973930,95.331220,5788.989296
52.38,72.006629,0.973930,95.331220,5788.989296
52.40,72.006629,0.973930,95.331220,5788.989296
52.42,72.006629,0.973930,95.331220,5788.989296
52.44,72.006629,0.973930,95.331220,5788.989296
52.46,72.006629,0.973930,95.331220,5788.989296
52.48,72.005721,0.973930,95.332250,5788.965396
52.50,72.005721,0.973930,95.332250,5788.965396
52.52,72.005721,0.973930,95.332250,5788.965396
52.54,72.005721,0.973930,95.332250,5788.965396
52.56,72.005721,0.973930,95.332250,5788.965396
52.58,72.005721,0.973933,95.332250,5788.965396
52.60,72.005721,0.973937,95.332250,5788.965396
52.62,72.005721,0.973942,95.332250,5788.965396
52.64,72.005721,0.973947,95.332250,5788.965396
52.66,72.005721,0.973951,95.332250,5788.965396
52.68,72.005721,0.973955,95.332250,5788.965396
52.70,72.005721,0.973958,95.332250,5788.965396
52.72,72.005721,0.973960,95.332250,5788.965396
52.74,72.005721,0.973963,95.332250,5788.965396
52.76,72.005721,0.973964,95.332250,5788.965396
52.78,72.005721,0.973966,95.332250,5788.965396
52.80,72.005721,0.973967,95.332250,5788.965396
52.82,72.005721,0.973968,95.332250,5788.965396
52.84,72.005721,0.973969,95.332250,5788.965396
52.86,72.005721,0.973970,95.332250,5788.965396
52.88,72.005721,0.973971,95.332250,5788.965396
52.90,72.005721,0.973971,95.332250,5788.965396
52.92,72.005721,0.973971,95.332250,5788.965396
52.94,72.005721,0.973971,95.332250,5788.965396
52.96,72.005721,0.973971,95.332250,5788.965396
52.98,72.005721,0.973971,95.332250,5788.965396
53.00,72.005721,0.973971,95.332250,5788.965396
53.02,72.005721,0.973971,95.332250,5788.965396
53.04,72.005721,0.973971,95.332250,5788.965396
53.06,72.005721,0.973971,95.332250,5788.965396
53.08,72.005721,0.973971,95.332250,5788.965396
53.10,72.005721,0.973971,95.332250,5788.965396
53.12,72.005721,0.973971,95.332250,5788.965396
53.14,72.005721,0.973971,95.332250,5788.965396
53.16,72.005721,0.973971,95.332250,5788.965396
53.18,72.005721,0.973971,95.332250,5788.965396
53.20,72.005721,0.973971,95.332250,5788.965396
53.22,72.005721,0.973971,95.332250,5788.965396
53.24,72.005721,0.973971,95.332250,5788.965396
53.26,72.005721,0.973971,95.332250,5788.965396
53.28,72.005721,0.973971,95.332250,5788.965396
53.30,72.005721,0.973971,95.332250,5788.965396
53.32,72.004684,0.973971,95.327316,5788.167698
53.34,72.004684,0.973971,95.327316,5788.167698
53.36,72.004684,0.973971,95.327316,5788.167698
53.38,72.004684,0.973971,95.327316,5788.167698
53.40,72.004684,0.973971,95.327316,5788.167698
53.42,72.004684,0.973975,95.327316,5788.167698
53.44,72.004684,0.973982,95.327316,5788.167698
53.46,72.004684,0.973989,95.327316,5788.167698
53.48,72.004684,0.973997,95.327316,5788.167698
53.50,72.004684,0.974003,95.327316,5788.167698
53.52,72.004684,0.974009,95.327316,5788.167698
53.54,72.004684,0.974014,95.327316,5788.167698
53.56,72.004684,0.974018,95.327316,5788.167698
53.58,72.004684,0.974022,95.327316,5788.167698
53.60,72.004684,0.974025,95.327316,5788.167698
53.62,72.004684,0.974027,95.327316,5788.167698
53.64,72.004684,0.974029,95.327316,5788.167698
53.66,72.004684,0.974031,95.327316,5788.167698
53.68,72.004684,0.974032,95.327316,5788.167698
53.70,72.004684,0.974033,95.327316,5788.167698
53.72,72.004684,0.974034,95.327316,5788.167698
53.74,72.004684,0.974034,95.327316,5788.167698
53.76,72.004684,0.974034,95.327316,5788.167698
53.78,72.004684,0.974034,95.327316,5788.167698
53.80,72.004684,0.974034,95.327316,5788.167698
53.82,72.004684,0.974034,95.327316,5788.167698
53.84,72.004684,0.974034,95.327316,5788.167698
53.86,72.004684,0.974034,95.327316,5788.167698
53.88,72.004684,0.974034,95.327316,5788.167698
53.90,72.004684,0.974034,95.327316,5788.167698
53.92,72.004684,0.974034,95.327316,5788.167698
53.94,72.004684,0.974034,95.327316,5788.167698
53.96,72.004684,0.974034,95.327316,5788.167698
53.98,72.004684,0.974034,95.327316,5788.167698
54.00,72.004684,0.974034,95.327316,5788.167698
54.02,72.004684,0.974034,95.327316,5788.167698
54.04,72.004684,0.974034,95.327316,5788.167698
